Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     59.30     0.00        1     0.00     0.00  double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  0.00     59.30     0.00        1     0.00     0.00  std::iterator_traits<double const*>::iterator_category std::__iterator_category<double const*>(double const* const&)
  0.00     59.30     0.00        1     0.00     0.00  double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&)
  0.00     59.30     0.00        1     0.00     0.00  double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&)
  0.00     59.30     0.00        1     0.00     0.00  void std::__uninitialized_default_n<Electrodes*, unsigned long>(Electrodes*, unsigned long)
  0.00     59.30     0.00        1     0.00     0.01  void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
  0.00     59.30     0.00        1     0.00     0.00  void std::__uninitialized_default_n_a<Electrodes*, unsigned long, Electrodes>(Electrodes*, unsigned long, std::allocator<Electrodes>&)
  0.00     59.30     0.00        1     0.00     0.01  void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
  0.00     59.30     0.00        1     0.00     0.00  double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  0.00     59.30     0.00        1     0.00     0.00  double* std::copy<double const*, double*>(double const*, double const*, double*)
  0.00     59.30     0.00        1     0.00     0.00  double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  0.00     59.30     0.00        1     0.00     0.14  void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  0.00     59.30     0.00        1     0.00     0.00  std::remove_reference<std::allocator<unsigned long>&>::type&& std::move<std::allocator<unsigned long>&>(std::allocator<unsigned long>&)
  0.00     59.30     0.00        1     0.00     0.01  double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  0.00     59.30     0.00        1     0.00     0.00  void std::_Destroy<Electrodes*>(Electrodes*, Electrodes*)
  0.00     59.30     0.00        1     0.00     0.00  void std::_Destroy<Electrodes*, Electrodes>(Electrodes*, Electrodes*, std::allocator<Electrodes>&)
  0.00     59.30     0.00        1     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  0.00     59.30     0.00        1     0.00     0.00  std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.02% of 59.30 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.7    0.00   59.12                 main [1]
                0.00   58.35       1/1           Solver::solve() [3]
                0.04    0.61       1/1           Solver::init_eps() [14]
                0.03    0.01       1/1           Solver::init_val(double, std::pair<double, double>*) [36]
                0.03    0.00       2/2           Solver::init_val(double, double*) [39]
                0.03    0.00       1/1           Solver::init_rho() [41]
                0.01    0.01       2/2           Solver::write_2D(double*, std::string) [42]
                0.01    0.00       1/1           Solver::set_BCs(double, double, double, double, double, double) [48]
                0.00    0.00       1/1           Solver::~Solver() [56]
                0.00    0.00      24/24          std::vector<Electrodes, std::allocator<Electrodes> >::operator[](unsigned long) [79]
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [123]
                0.00    0.00       4/4           Electrodes::init_elec() [146]
                0.00    0.00       4/4           Electrodes::draw(Solver*) [145]
                0.00    0.00       3/3           Solver::del(double*) [154]
                0.00    0.00       1/1           Solver::Solver() [197]
                0.00    0.00       1/1           std::allocator<Electrodes>::allocator() [214]
                0.00    0.00       1/1           std::vector<Electrodes, std::allocator<Electrodes> >::vector(unsigned long, std::allocator<Electrodes> const&) [245]
                0.00    0.00       1/2           std::allocator<Electrodes>::~allocator() [169]
                0.00    0.00       1/1           Solver::set_val(int, int, int) [196]
                0.00    0.00       1/1           Solver::set_val(double, double, double) [195]
                0.00    0.00       1/1           Solver::del(int*) [193]
                0.00    0.00       1/1           Solver::del(std::pair<double, double>*) [192]
                0.00    0.00       1/1           std::vector<Electrodes, std::allocator<Electrodes> >::~vector() [246]
-----------------------------------------------
               13.12   45.22       1/1           Solver::solve() [3]
[2]     98.4   13.12   45.22       1         Solver::poisson3DSOR_gen() [2]
               23.19    1.05 214229760/214229760     Solver::normal(unsigned long, double*) [4]
                1.32   10.81 218743640/219684832     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [5]
                3.23    0.00 218743640/218743640     std::_Bit_reference::operator bool() const [8]
                2.23    0.71 4513880/4513880     Solver::get_a(double*, std::vector<double, std::allocator<double> >&, int const&) [9]
                0.72    0.00 13819880/13819880     Solver::calc_Neumann(int, int, int, int) [13]
                0.16    0.43       1/1           Solver::check_eps(std::vector<double, std::allocator<double> >&, std::vector<bool, std::allocator<bool> >*) [16]
                0.56    0.00 4513880/4513880     Solver::normal_eps(unsigned long, double*, double*) [17]
                0.00    0.40       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, std::allocator<bool> const&) [19]
                0.22    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [24]
                0.10    0.00  812160/812160      Solver::ohmic_contact(unsigned long) [33]
                0.08    0.00       1/1           Solver::check_branch1(bool*) [34]
                0.03    0.00       1/1           Solver::check_branch0(bool*) [40]
                0.00    0.00       1/1           Solver::set_val(double, double) [194]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [216]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [217]
-----------------------------------------------
                0.00   58.35       1/1           main [1]
[3]     98.4    0.00   58.35       1         Solver::solve() [3]
               13.12   45.22       1/1           Solver::poisson3DSOR_gen() [2]
-----------------------------------------------
               23.19    1.05 214229760/214229760     Solver::poisson3DSOR_gen() [2]
[4]     40.9   23.19    1.05 214229760         Solver::normal(unsigned long, double*) [4]
                1.05    0.00 214229760/370949016     std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.01    0.05  941192/219684832     std::vector<bool, std::allocator<bool> >::at(unsigned long) [25]
                1.32   10.81 218743640/219684832     Solver::poisson3DSOR_gen() [2]
[5]     20.6    1.33   10.86 219684832         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [5]
                3.05    2.72 219684832/219684832     std::_Bit_iterator::operator*() const [6]
                2.31    2.79 219684832/219684833     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [7]
-----------------------------------------------
                3.05    2.72 219684832/219684832     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [5]
[6]      9.7    3.05    2.72 219684832         std::_Bit_iterator::operator*() const [6]
                2.72    0.00 219684832/219684832     std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [11]
-----------------------------------------------
                0.00    0.00       1/219684833     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [44]
                2.31    2.79 219684832/219684833     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [5]
[7]      8.6    2.31    2.79 219684833         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [7]
                2.27    0.52 219684833/221567219     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
-----------------------------------------------
                3.23    0.00 218743640/218743640     Solver::poisson3DSOR_gen() [2]
[8]      5.4    3.23    0.00 218743640         std::_Bit_reference::operator bool() const [8]
-----------------------------------------------
                2.23    0.71 4513880/4513880     Solver::poisson3DSOR_gen() [2]
[9]      4.9    2.23    0.71 4513880         Solver::get_a(double*, std::vector<double, std::allocator<double> >&, int const&) [9]
                0.71    0.00 144444160/370949016     std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.00    0.00       2/221567219     std::_Bit_iterator::_Bit_iterator() [21]
                0.02    0.00 1882384/221567219     std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [35]
                2.27    0.52 219684833/221567219     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [7]
[10]     4.7    2.29    0.52 221567219         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
                0.52    0.00 221567219/221567219     std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator() [18]
-----------------------------------------------
                2.72    0.00 219684832/219684832     std::_Bit_iterator::operator*() const [6]
[11]     4.6    2.72    0.00 219684832         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [11]
-----------------------------------------------
                0.00    0.00 1000000/370949016     Solver::init_eps() [14]
                0.06    0.00 11275096/370949016     Solver::check_eps(std::vector<double, std::allocator<double> >&, std::vector<bool, std::allocator<bool> >*) [16]
                0.71    0.00 144444160/370949016     Solver::get_a(double*, std::vector<double, std::allocator<double> >&, int const&) [9]
                1.05    0.00 214229760/370949016     Solver::normal(unsigned long, double*) [4]
[12]     3.1    1.82    0.00 370949016         std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.72    0.00 13819880/13819880     Solver::poisson3DSOR_gen() [2]
[13]     1.2    0.72    0.00 13819880         Solver::calc_Neumann(int, int, int, int) [13]
-----------------------------------------------
                0.04    0.61       1/1           main [1]
[14]     1.1    0.04    0.61       1         Solver::init_eps() [14]
                0.59    0.01       1/1           std::vector<double, std::allocator<double> >::resize(unsigned long) [15]
                0.00    0.00 1000000/370949016     std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.59    0.01       1/1           Solver::init_eps() [14]
[15]     1.0    0.59    0.01       1         std::vector<double, std::allocator<double> >::resize(unsigned long) [15]
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [43]
                0.00    0.00       2/7           std::vector<double, std::allocator<double> >::size() const [141]
-----------------------------------------------
                0.16    0.43       1/1           Solver::poisson3DSOR_gen() [2]
[16]     1.0    0.16    0.43       1         Solver::check_eps(std::vector<double, std::allocator<double> >&, std::vector<bool, std::allocator<bool> >*) [16]
                0.01    0.18  941192/941192      std::vector<bool, std::allocator<bool> >::at(unsigned long) [25]
                0.18    0.00  941192/941192      std::_Bit_reference::operator=(bool) [26]
                0.06    0.00 11275096/370949016     std::vector<double, std::allocator<double> >::operator[](unsigned long) [12]
-----------------------------------------------
                0.56    0.00 4513880/4513880     Solver::poisson3DSOR_gen() [2]
